ATC코드,ATC코드명,시도명칭,시군구명칭,수량12,금액12,수량11,금액11,수량10,금액10,수량09,금액09,수량08,금액08,수량07,금액07,수량06,금액06,수량05,금액05,수량04,금액04,수량03,금액03,수량02,금액02,수량01,금액01
N06B,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",서울,강남구,"291,780","277,730,560","299,768","265,960,340","282,915","262,120,191","287,946","261,548,932","335,970","322,559,831","279,572","258,750,642","255,915","242,384,965","267,968","249,443,199","271,256","236,610,947","274,629","248,338,492","266,809","250,298,011","244,998","231,240,761"
N06B,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",서울,강동구,"254,980","149,004,610","259,120","155,516,062","243,370","147,691,691","254,286","154,655,754","265,866","152,188,292","246,212","140,833,065","266,597","149,112,276","263,002","143,971,289","245,122","134,475,876","285,368","159,126,087","238,144","139,889,192","253,696","144,849,479"
N06B,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",서울,강북구,"80,082","45,416,064","79,257","44,910,499","75,052","43,053,022","75,598","43,344,353","83,925","46,989,259","85,218","49,401,664","87,798","51,152,513","89,052","51,882,038","84,871","50,555,967","87,619","49,980,529","85,139","49,672,306","89,842","49,657,350"
N06B,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",서울,강서구,"72,628","47,631,068","71,679","46,038,208","66,996","43,234,649","68,344","44,423,187","64,508","40,809,704","66,437","43,119,464","69,875","45,182,776","66,717","42,694,987","62,678","41,304,108","72,535","45,573,395","60,659","39,399,065","63,112","40,913,952"
N06B,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",서울,관악구,"56,966","36,948,548","53,153","34,287,831","57,720","37,718,042","55,032","34,500,754","54,396","34,056,622","51,720","32,387,056","53,165","33,251,982","56,076","33,998,448","50,268","31,545,864","55,515","35,460,776","50,646","31,559,318","55,063","34,141,243"
N06B,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",서울,광진구,"94,584","63,527,909","109,086","70,385,164","103,174","66,977,965","109,544","69,657,855","113,592","69,784,713","106,083","66,488,701","101,711","62,634,726","108,199","65,310,898","99,111","63,075,781","111,028","69,790,573","111,037","69,337,911","105,508","66,039,391"
N06B,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",서울,구로구,"71,358","48,135,737","71,808","47,160,256","69,256","44,680,237","73,566","48,081,556","71,486","45,856,106","70,126","43,502,044","69,941","44,332,317","72,742","46,364,342","67,477","42,413,573","75,987","48,192,363","64,734","41,263,599","64,686","41,141,119"
N06B,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",서울,금천구,"51,995","28,689,195","49,777","27,722,682","50,978","29,207,617","48,793","30,687,386","50,705","28,397,379","49,402","27,518,500","49,637","26,428,691","45,864","23,816,518","47,816","25,906,197","49,644","27,642,448","47,241","25,297,227","47,736","26,309,529"
N06B,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",서울,노원구,"260,216","177,432,297","245,984","172,091,931","240,629","169,794,397","245,682","171,339,477","253,848","175,392,082","246,781","166,584,285","248,561","165,720,022","238,038","161,086,398","256,968","172,199,548","268,809","177,487,877","218,535","151,022,879","240,442","163,879,418"
N06B,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",서울,도봉구,"64,355","40,046,791","60,393","37,153,483","63,581","38,405,415","67,010","40,549,085","69,306","42,513,259","62,142","38,130,320","65,673","40,349,837","63,958","39,582,443","62,761","38,696,103","68,823","42,584,656","62,035","38,828,330","60,692","37,907,620"
N06B,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",서울,동대문구,"362,209","209,230,386","436,472","243,381,661","395,237","219,805,488","388,554","214,210,145","367,564","200,940,456","361,160","199,765,003","391,277","216,036,000","384,489","212,251,079","375,462","205,136,025","395,144","217,781,414","346,351","194,490,053","352,465","199,016,898"
N06B,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",서울,동작구,"144,506","91,262,323","160,807","98,573,248","157,722","96,108,168","150,907","93,623,456","154,501","93,459,199","139,429","85,136,967","146,046","87,141,498","143,132","88,352,189","139,470","83,348,609","147,613","88,347,658","129,683","80,141,989","140,256","86,115,308"
N06B,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",서울,마포구,"41,588","30,296,644","37,738","27,880,239","41,534","29,653,397","40,273","29,455,273","38,562","27,892,199","38,518","27,089,341","41,223","27,944,942","37,422","26,268,075","42,046","29,628,553","38,598","26,450,298","39,784","28,310,655","41,444","28,759,277"
N06B,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",서울,서대문구,"133,078","86,274,878","122,390","80,288,368","130,780","85,699,435","129,870","82,041,743","143,276","98,854,761","120,510","78,588,102","140,974","92,049,077","122,580","80,806,412","133,006","88,546,284","118,729","75,938,088","102,680","67,535,691","113,576","72,660,009"
N06B,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",서울,서초구,"228,806","151,042,348","222,815","145,906,478","212,179","139,427,456","224,452","147,239,105","226,267","147,963,585","207,296","138,606,040","208,890","136,521,900","214,627","140,204,673","213,184","139,114,056","218,199","142,471,128","201,808","131,710,222","166,591","111,034,522"
N06B,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",서울,성동구,"87,851","51,991,228","92,098","53,317,063","86,962","49,995,611","85,078","48,596,775","91,588","52,099,347","91,780","49,799,937","91,108","52,437,350","90,143","49,963,343","93,562","52,957,892","98,033","54,642,316","90,720","52,223,668","88,396","48,982,883"
N06B,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",서울,성북구,"192,108","125,711,031","178,546","116,109,975","171,439","111,620,998","175,797","113,434,694","186,444","118,638,786","180,226","116,726,015","184,880","117,618,136","174,630","112,756,592","180,433","115,609,682","195,716","122,484,264","164,669","105,859,947","182,660","117,468,752"
N06B,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",서울,송파구,"300,417","195,545,357","307,644","200,851,227","324,439","207,713,043","310,970","198,065,888","338,875","219,065,172","329,544","206,549,762","306,351","192,246,317","297,324","188,583,723","301,448","191,790,824","329,097","209,699,152","280,242","183,148,530","303,990","197,334,887"
N06B,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",서울,양천구,"90,662","64,232,938","91,119","63,904,045","94,028","70,116,022","90,634","65,711,178","93,885","68,915,402","107,147","82,532,391","101,606","81,285,011","106,698","83,562,779","100,259","79,939,620","104,339","78,570,669","96,213","73,261,510","98,212","74,337,354"
N06B,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",서울,영등포구,"339,690","201,135,847","324,006","191,116,752","343,395","203,466,346","341,924","202,348,488","332,252","196,809,914","338,273","200,441,446","338,853","200,898,885","342,255","201,163,945","335,650","198,114,788","350,842","208,170,581","319,945","190,630,813","326,187","194,098,668"
