ATC코드,ATC코드명,시도명칭,시군구명칭,수량12,금액12,수량11,금액11,수량10,금액10,수량09,금액09,수량08,금액08,수량07,금액07,수량06,금액06,수량05,금액05,수량04,금액04,수량03,금액03,수량02,금액02,수량01,금액01
R02A,THROAT PREPARATIONS,서울,강남구,"12,994","9,843,130","14,128","12,757,320","13,638","12,309,438","235,971","10,412,085","385,001","15,156,625","397,579","13,909,754","475,443","13,076,326","510,532","11,611,172","1,131,542","10,421,066","1,291,177","10,905,667","1,105,483","9,583,791","1,165,773","9,649,826"
R02A,THROAT PREPARATIONS,서울,강동구,"3,788","3,650,077","3,342","3,679,757","3,794","4,516,041","82,265","2,853,537","131,636","3,123,217","145,460","2,860,163","196,780","2,916,625","234,528","2,821,283","243,364","2,757,460","329,068","2,925,332","294,498","2,536,919","355,073","3,156,719"
R02A,THROAT PREPARATIONS,서울,강북구,"1,003","1,065,385","1,059","1,151,180","1,230","1,572,755","57,329","1,092,749","103,882","1,932,668","108,223","2,867,812","111,518","1,195,332","103,805","1,110,693","105,223","1,444,183","110,598","1,089,317","95,108","948,241","109,868","1,062,730"
R02A,THROAT PREPARATIONS,서울,강서구,"1,717","1,792,151","1,788","2,965,025","2,246","3,397,079","62,347","1,497,978","117,018","1,479,975","126,139","1,568,454","127,755","5,730,124","141,572","1,358,363","144,035","1,325,037","170,419","1,627,754","143,204","1,385,965","147,283","1,383,698"
R02A,THROAT PREPARATIONS,서울,관악구,"2,885","2,492,968","2,962","2,615,735","2,914","3,055,946","122,618","3,383,976","203,171","3,472,408","226,392","4,039,771","229,761","2,787,206","248,490","2,405,130","249,975","2,305,806","292,791","4,244,288","246,163","2,310,525","277,606","2,414,183"
R02A,THROAT PREPARATIONS,서울,광진구,"9,140","1,642,690","10,235","1,559,743","12,124","2,407,520","83,021","1,612,973","131,762","1,810,285","136,080","1,736,279","157,616","1,705,626","173,650","1,618,128","181,839","1,642,590","193,767","1,732,175","168,616","1,498,149","175,731","1,568,286"
R02A,THROAT PREPARATIONS,서울,구로구,"3,274","2,771,049","2,966","2,954,200","3,108","2,834,246","73,924","2,470,462","105,710","2,491,288","115,129","2,465,818","113,068","3,557,355","122,339","3,475,637","264,269","2,481,537","308,825","2,645,425","260,483","2,229,899","294,034","2,499,125"
R02A,THROAT PREPARATIONS,서울,금천구,"1,000","1,189,800","1,081","992,758","1,102","1,656,277","29,003","1,164,385","56,346","748,106","64,880","809,595","79,325","757,538","80,204","757,114","73,938","707,007","85,390","808,571","66,550","644,813","78,225","1,154,208"
R02A,THROAT PREPARATIONS,서울,노원구,"2,820","2,322,769","3,087","2,530,089","3,043","2,622,560","72,783","2,352,285","125,887","3,013,027","153,458","2,542,507","152,378","2,366,302","168,489","2,434,574","202,864","2,590,483","257,951","2,826,830","233,926","2,473,620","301,763","3,023,098"
R02A,THROAT PREPARATIONS,서울,도봉구,"1,045","1,057,710","1,036","991,640","1,049","1,463,030","33,218","2,640,741","56,274","2,412,592","64,045","3,028,085","78,609","1,343,044","77,756","1,254,386","85,045","1,100,794","99,653","1,110,669","80,378","904,703","97,871","1,108,159"
