ATC코드,ATC코드명,시도명칭,시군구명칭,수량12,금액12,수량11,금액11,수량10,금액10,수량09,금액09,수량08,금액08,수량07,금액07,수량06,금액06,수량05,금액05,수량04,금액04,수량03,금액03,수량02,금액02,수량01,금액01
A03B,"BELLADONNA AND DERIVATIVES, PLAIN",서울,강남구,"204,769","13,855,733","167,602","11,945,072","172,003","12,284,185","195,039","13,899,863","212,608","15,857,820","177,585","13,320,347","177,226","13,192,350","176,152","12,059,195","172,851","12,801,494","197,865","14,494,034","171,691","11,350,862","174,641","11,782,211"
A03B,"BELLADONNA AND DERIVATIVES, PLAIN",서울,강동구,"84,474","7,000,575","71,313","6,409,955","72,412","6,414,194","80,601","6,841,137","93,879","7,662,931","80,622","6,988,318","73,203","6,313,065","78,899","6,527,955","74,617","6,194,767","80,578","6,834,483","79,131","6,467,407","77,261","6,584,324"
A03B,"BELLADONNA AND DERIVATIVES, PLAIN",서울,강북구,"78,971","6,051,425","76,989","5,421,059","73,506","4,930,968","83,688","5,216,817","87,489","5,551,803","82,083","5,151,001","74,832","4,791,507","82,999","5,330,664","79,852","5,039,423","97,017","6,084,272","90,856","5,512,202","91,648","5,666,792"
A03B,"BELLADONNA AND DERIVATIVES, PLAIN",서울,강서구,"50,016","4,488,004","41,274","3,760,339","43,294","3,761,064","47,429","4,157,566","57,727","5,133,309","52,387","4,695,971","45,966","4,318,429","45,455","4,204,590","43,657","4,124,537","53,621","4,680,751","47,512","4,308,331","46,774","4,376,402"
A03B,"BELLADONNA AND DERIVATIVES, PLAIN",서울,관악구,"66,404","3,549,970","62,101","3,147,938","67,860","3,252,601","75,466","3,501,033","83,253","4,047,845","81,434","3,748,305","82,100","3,739,727","82,558","3,760,910","82,807","3,758,895","85,484","3,990,405","82,235","3,881,437","79,972","3,854,636"
A03B,"BELLADONNA AND DERIVATIVES, PLAIN",서울,광진구,"52,133","3,495,874","51,892","3,530,858","51,919","3,407,890","51,538","3,624,724","56,278","3,988,041","55,188","3,841,990","57,540","3,881,794","51,869","3,688,411","50,251","3,536,298","56,302","3,946,763","55,491","3,867,354","52,582","3,946,822"
A03B,"BELLADONNA AND DERIVATIVES, PLAIN",서울,구로구,"50,301","4,883,535","40,774","4,175,418","44,201","4,129,284","47,234","4,655,747","53,442","5,349,538","43,192","4,648,327","44,846","4,883,860","41,108","4,451,911","39,466","4,221,223","41,523","4,719,092","37,699","4,288,185","39,586","4,584,469"
A03B,"BELLADONNA AND DERIVATIVES, PLAIN",서울,금천구,"30,782","2,570,988","24,523","2,035,203","22,129","1,737,420","25,636","2,040,491","28,212","2,240,757","24,631","1,917,926","21,523","1,806,572","18,540","1,669,239","17,765","1,541,977","22,047","1,984,992","20,910","1,730,449","18,506","1,800,372"
A03B,"BELLADONNA AND DERIVATIVES, PLAIN",서울,노원구,"80,152","6,955,570","72,494","6,706,971","73,051","6,579,175","80,255","6,790,814","86,588","7,305,015","79,217","6,728,348","76,185","6,459,966","72,242","6,476,707","74,724","6,277,692","83,673","7,390,775","74,290","6,117,483","73,147","6,544,316"
A03B,"BELLADONNA AND DERIVATIVES, PLAIN",서울,도봉구,"41,936","3,595,254","42,068","3,664,014","40,263","3,473,287","44,885","4,166,800","44,850","4,491,093","42,625","4,014,737","39,382","3,493,392","41,930","3,663,265","40,944","3,656,379","46,220","4,214,291","45,925","3,988,970","45,867","4,069,363"
A03B,"BELLADONNA AND DERIVATIVES, PLAIN",서울,동대문구,"85,325","4,974,624","79,541","4,922,706","75,822","4,814,682","82,396","5,550,424","90,522","6,497,260","83,117","5,789,984","85,613","5,817,920","86,594","5,818,435","79,066","5,557,300","90,121","6,155,237","86,098","5,549,745","82,266","5,363,724"
A03B,"BELLADONNA AND DERIVATIVES, PLAIN",서울,동작구,"43,366","3,875,097","41,568","3,536,216","41,279","3,423,098","45,610","3,752,405","57,209","4,840,967","46,089","3,936,399","44,504","3,769,225","43,948","3,944,962","43,023","3,631,047","45,292","4,114,456","45,514","3,873,426","42,885","3,600,992"
A03B,"BELLADONNA AND DERIVATIVES, PLAIN",서울,마포구,"46,018","3,490,170","42,226","3,122,419","43,231","3,135,028","50,478","3,523,356","56,676","4,237,732","48,888","3,845,246","47,174","3,624,481","43,101","3,602,902","48,140","3,588,532","50,819","4,066,233","49,190","3,674,169","45,249","3,541,000"
A03B,"BELLADONNA AND DERIVATIVES, PLAIN",서울,서대문구,"75,359","8,376,577","67,847","7,737,206","73,443","8,407,203","76,247","7,664,447","85,284","8,661,469","81,113","8,490,715","78,115","8,228,151","80,114","8,643,417","82,858","8,554,029","77,690","6,740,699","71,385","5,897,005","65,668","5,604,822"
A03B,"BELLADONNA AND DERIVATIVES, PLAIN",서울,서초구,"130,827","6,602,892","123,920","6,020,695","113,954","6,214,785","125,894","6,162,199","116,666","6,622,925","111,188","6,150,288","111,996","6,037,376","118,781","6,091,872","113,724","5,974,641","123,817","6,409,120","126,273","6,220,306","109,468","5,597,598"
A03B,"BELLADONNA AND DERIVATIVES, PLAIN",서울,성동구,"46,067","4,061,560","42,192","3,408,974","46,482","3,563,149","51,143","4,039,861","45,838","4,066,517","42,987","3,798,556","43,262","3,672,076","43,105","3,769,020","37,786","3,419,588","49,933","4,269,977","44,727","3,657,803","39,930","3,623,365"
A03B,"BELLADONNA AND DERIVATIVES, PLAIN",서울,성북구,"58,917","4,109,335","47,874","3,400,801","52,270","3,794,298","57,124","4,054,465","63,946","4,694,055","54,929","4,281,609","58,125","4,119,428","55,966","4,065,985","52,068","3,924,835","60,717","4,799,077","55,878","4,255,653","56,106","4,722,947"
A03B,"BELLADONNA AND DERIVATIVES, PLAIN",서울,송파구,"105,950","12,841,904","97,045","11,537,461","101,247","11,376,713","106,694","11,543,376","114,356","12,401,787","98,514","11,243,459","96,064","10,585,541","95,332","9,679,612","88,315","9,565,855","103,538","11,040,363","100,032","10,087,428","104,815","10,817,541"
A03B,"BELLADONNA AND DERIVATIVES, PLAIN",서울,양천구,"65,788","6,741,645","57,378","5,708,736","55,853","5,715,521","65,986","6,614,038","75,439","7,319,932","73,538","7,085,353","64,464","6,731,026","70,412","7,473,837","66,501","6,924,248","70,947","7,929,554","69,309","7,807,505","66,191","7,608,964"
A03B,"BELLADONNA AND DERIVATIVES, PLAIN",서울,영등포구,"74,853","6,125,810","67,089","5,502,321","71,143","5,219,539","74,372","6,010,014","87,839","7,103,262","77,979","6,654,691","70,445","6,125,689","69,755","6,208,323","70,338","5,800,734","73,453","6,257,140","71,119","6,013,909","69,172","5,604,143"
A03B,"BELLADONNA AND DERIVATIVES, PLAIN",서울,용산구,"30,492","4,724,820","27,180","4,130,214","27,413","4,285,306","31,647","4,622,668","32,459","4,862,201","30,086","4,588,437","28,777","4,413,114","30,065","4,398,527","28,494","4,272,608","32,202","4,853,025","34,688","4,959,913","30,704","4,348,617"
A03B,"BELLADONNA AND DERIVATIVES, PLAIN",서울,은평구,"81,578","5,886,005","76,477","5,059,430","75,851","4,757,934","80,845","5,009,399","88,177","5,848,932","84,413","5,427,322","75,182","4,959,637","81,166","5,189,072","80,280","5,366,881","90,024","6,010,904","84,105","5,625,720","77,241","5,444,763"
A03B,"BELLADONNA AND DERIVATIVES, PLAIN",서울,종로구,"37,235","4,868,687","35,702","4,637,734","40,054","5,053,176","40,524","5,155,411","42,440","5,635,082","32,028","4,398,478","42,483","5,062,307","35,761","5,036,673","35,874","4,919,774","37,100","5,348,715","33,656","4,816,228","37,984","5,260,006"
A03B,"BELLADONNA AND DERIVATIVES, PLAIN",서울,중구,"40,987","4,704,269","32,959","3,891,249","30,805","3,492,512","38,368","4,078,423","44,166","4,907,840","39,491","4,598,635","38,490","4,344,627","38,575","4,190,159","33,926","3,867,361","40,695","4,577,550","38,669","4,425,598","39,162","4,267,313"
A03B,"BELLADONNA AND DERIVATIVES, PLAIN",서울,중랑구,"61,528","4,429,662","53,751","3,679,035","51,732","3,542,883","58,048","3,766,362","59,870","4,218,943","53,933","3,943,250","50,202","3,697,524","56,022","3,931,627","53,434","3,781,825","49,716","4,082,653","51,565","4,028,052","51,086","3,964,366"
