ATC코드,ATC코드명,시도명칭,시군구명칭,수량12,금액12,수량11,금액11,수량10,금액10,수량09,금액09,수량08,금액08,수량07,금액07,수량06,금액06,수량05,금액05,수량04,금액04,수량03,금액03,수량02,금액02,수량01,금액01
C02D,"ARTERIOLAR SMOOTH MUSCLE, AGENTS ACTING ON",서울,강남구,"6,396","907,950","6,424","1,157,928","4,547","1,261,628","7,242","984,229","6,956","1,427,813","4,487","991,678","5,754","1,250,419","7,384","1,854,420","5,758","1,316,010","5,731","1,395,601","5,620","1,261,064","4,184","1,500,325"
C02D,"ARTERIOLAR SMOOTH MUSCLE, AGENTS ACTING ON",서울,강동구,"8,028","340,249","8,900","405,836","7,460","321,609","8,459","361,057","8,150","340,959","7,266","294,522","9,738","363,192","6,793","314,533","8,617","379,569","9,201","364,164","8,139","331,031","7,636","318,690"
C02D,"ARTERIOLAR SMOOTH MUSCLE, AGENTS ACTING ON",서울,강북구,744,"59,575","1,365","113,668","1,066","106,866","1,076","90,137","1,493","118,476",992,"84,095","1,190","118,173","1,346","125,360",948,"89,515","1,034","91,185",822,"93,707","1,260","137,135"
C02D,"ARTERIOLAR SMOOTH MUSCLE, AGENTS ACTING ON",서울,강서구,"2,865","222,847","2,743","220,385","1,816","155,018","2,232","182,973","1,392","123,608","1,937","158,476","1,915","160,072","1,751","155,521","1,791","139,502","2,250","203,239","1,756","138,193","3,137","237,064"
C02D,"ARTERIOLAR SMOOTH MUSCLE, AGENTS ACTING ON",서울,관악구,717,"50,657",476,"35,757",632,"57,242",538,"48,116",802,"75,952",589,"71,176",761,"105,984",552,"85,327",596,"101,601",361,"51,459",794,"73,453",530,"74,404"
C02D,"ARTERIOLAR SMOOTH MUSCLE, AGENTS ACTING ON",서울,광진구,"2,975","168,457","2,609","175,391","3,014","167,904","2,449","162,804","2,849","187,199","2,669","179,562","2,490","161,391","2,488","190,306","2,469","219,746","2,286","160,951","2,922","234,888","2,502","197,175"
C02D,"ARTERIOLAR SMOOTH MUSCLE, AGENTS ACTING ON",서울,구로구,"3,050","146,766","2,776","146,939","4,297","218,939","3,604","197,158","1,985","126,545","3,456","192,872","1,889","167,507","3,508","209,603","2,672","223,894","1,780","172,491","3,296","190,161","3,766","228,390"
C02D,"ARTERIOLAR SMOOTH MUSCLE, AGENTS ACTING ON",서울,금천구,549,"37,258",534,"40,142",416,"31,800",494,"37,388",467,"31,268",246,"17,294",300,"21,480",392,"29,590",333,"25,884",345,"28,000",188,"16,500",400,"30,812"
C02D,"ARTERIOLAR SMOOTH MUSCLE, AGENTS ACTING ON",서울,노원구,"4,325","238,530","5,056","259,565","4,820","248,178","4,836","246,791","5,268","323,836","4,740","251,954","5,193","239,654","5,002","267,454","5,600","283,131","6,233","350,395","4,196","218,760","4,857","239,360"
C02D,"ARTERIOLAR SMOOTH MUSCLE, AGENTS ACTING ON",서울,도봉구,"1,407","107,804",921,"80,026",728,"61,919",977,"76,520","1,715","129,918",672,"48,251",939,"67,638","1,026","73,304","1,392","69,042","1,252","75,490","1,164","77,011","1,333","86,056"
C02D,"ARTERIOLAR SMOOTH MUSCLE, AGENTS ACTING ON",서울,동대문구,"3,912","219,113","4,866","305,635","4,104","277,504","3,902","240,653","4,966","322,529","3,854","228,703","4,952","282,690","4,537","253,647","3,679","257,049","5,110","311,290","6,870","350,083","5,057","290,638"
C02D,"ARTERIOLAR SMOOTH MUSCLE, AGENTS ACTING ON",서울,동작구,"3,210","179,731","4,527","307,753","2,700","167,338","3,517","256,299","3,601","247,074","2,724","189,557","3,172","183,968","3,928","267,105","3,395","196,159","2,820","219,009","3,400","224,578","3,078","247,131"
C02D,"ARTERIOLAR SMOOTH MUSCLE, AGENTS ACTING ON",서울,마포구,527,"51,391","1,460","61,249",290,"23,140",756,"54,800",636,"44,682","1,028","72,941","1,729","79,254",479,"35,210",563,"39,406",682,"51,493",434,"36,293",906,"68,749"
